"location","date","total_cases","new_cases","total_deaths","new_deaths","gdp_per_capita","population","lockdown_date","total_doses_administered","pc_of_population_fully_vaccinated","gdp","gdp_status","daily_infection_rate","daily_death_rate"
"Italy",2020-02-29,888,238,21,4,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000393636791795313,0.0000000661574439992122
"Italy",2020-03-01,1128,240,29,8,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000396944663995273,0.000000132314887998424
"Italy",2020-03-03,2036,347,52,17,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000573915826693166,0.000000281169136996652
"Italy",2020-03-04,2502,466,80,28,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000770734222590822,0.000000463102107994485
"Italy",2020-03-05,3089,587,107,27,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000970860490688439,0.000000446562746994682
"Italy",2020-03-06,3858,769,148,41,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000127187686088485,0.000000678113800991925
"Italy",2020-03-07,4636,778,197,49,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000128676228578468,0.000000810428688990349
"Italy",2020-03-08,5883,1247,233,36,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000206245831667544,0.00000059541699599291
"Italy",2020-03-09,7375,1492,366,133,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000246767266117061,0.00000219973501297381
"Italy",2020-03-10,9172,1797,464,98,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000297212317166461,0.0000016208573779807
"Italy",2020-03-11,10149,977,631,167,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000161589556968076,0.00000276207328696711
"Italy",2020-03-12,12462,2313,827,196,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000382555419925445,0.0000032417147559614
"Italy",2020-03-13,15113,2651,1016,189,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000438458460104779,0.00000312593922896278
"Italy",2020-03-14,17660,2547,1268,252,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000421257524664984,0.00000416791897195037
"Italy",2020-03-15,21157,3497,1441,173,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000578381454163113,0.00000286130945296593
"Italy",2020-03-16,23980,2823,1811,370,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000046690616102444,0.00000611956356992713
"Italy",2020-03-17,27980,4000,2158,347,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000661574439992122,0.00000573915826693166
"Italy",2020-03-18,31506,3526,2505,347,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000583177868853055,0.00000573915826693166
"Italy",2020-03-19,35713,4207,2978,473,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000695810917261714,0.00000782311775290684
"Italy",2020-03-20,41035,5322,3407,429,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000880224792409518,0.00000709538586891551
"Italy",2020-03-21,47021,5986,4032,625,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000099004614944821,0.0000103371006248769
"Italy",2020-03-22,53578,6557,4827,795,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000108448590075709,0.0000131487919948434
"Italy",2020-03-23,59138,5560,5476,649,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000091958847158905,0.0000107340452888722
"Italy",2020-03-24,63927,4789,6077,601,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000792069998280568,0.00000994015596088163
"Italy",2020-03-25,69176,5249,6820,743,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000868151058879662,0.0000122887452228537
"Italy",2020-03-26,74386,5210,7505,685,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000861700708089739,0.0000113294622848651
"Italy",2020-03-27,80539,6153,8165,660,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000101766688231788,0.00001091597825987
"Italy",2020-03-28,86498,5959,9136,971,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000985580521978264,0.0000160597195308088
"Italy",2020-03-29,92472,5974,10023,887,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000988061426128234,0.0000146704132068253
"Italy",2020-03-30,97689,5217,10781,758,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000862858463359725,0.0000125368356378507
"Italy",2020-03-31,101739,4050,11591,810,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000669844120492024,0.0000133968824098405
"Italy",2020-04-01,105792,4053,12430,839,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000670340301322018,0.0000138765238788348
"Italy",2020-04-02,110574,4782,13157,727,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000790912243010582,0.0000120241154468568
"Italy",2020-04-03,115242,4668,13917,760,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000772057371470806,0.0000125699143598503
"Italy",2020-04-04,119827,4585,14681,764,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000075832970184097,0.0000126360718038495
"Italy",2020-04-05,124632,4805,15362,681,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000794716296040537,0.0000112633048408659
"Italy",2020-04-06,128948,4316,15889,527,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00007138388207515,0.00000871624324689621
"Italy",2020-04-07,132547,3599,16525,636,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000595251602382912,0.0000105190335958747
"Italy",2020-04-08,135586,3039,17129,604,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000502631180784015,0.00000998977404388104
"Italy",2020-04-09,139422,3836,17669,540,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000634449887952445,0.00000893125493989365
"Italy",2020-04-10,143626,4204,18281,612,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000069531473643172,0.0000101220889318795
"Italy",2020-04-11,147577,3951,18851,570,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000653470153102219,0.00000942743576988774
"Italy",2020-04-12,152271,4694,19470,619,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000776357605330755,0.0000102378644588781
"Italy",2020-04-13,156363,4092,19901,431,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000676790652111941,0.00000712846459091511
"Italy",2020-04-14,159516,3153,20465,564,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000052148605232379,0.00000932819960388892
"Italy",2020-04-15,162488,2972,21069,604,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000491549808914147,0.00000998977404388104
"Italy",2020-04-16,165155,2667,21647,578,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000441104757864747,0.00000955975065788616
"Italy",2020-04-17,168941,3786,22172,525,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000626180207452543,0.0000086831645248966
"Italy",2020-04-18,172434,3493,22747,575,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000577719879723121,0.00000951013257488675
"Italy",2020-04-19,175925,3491,23227,480,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000577389092503124,0.00000793889327990546
"Italy",2020-04-20,178972,3047,23660,433,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000503954329663999,0.00000716154331291472
"Italy",2020-04-22,183957,2729,24648,534,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000451359161684625,0.00000883201877389483
"Italy",2020-04-23,187327,3370,25085,437,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000557376465693363,0.00000722770075691393
"Italy",2020-04-24,189973,2646,25549,464,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000437631492054789,0.00000767426350390862
"Italy",2020-04-25,192994,3021,25969,420,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000049965409580405,0.00000694653161991728
"Italy",2020-04-26,195351,2357,26384,415,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000389832738765358,0.00000686383481491827
"Italy",2020-04-27,197675,2324,26644,260,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000384374749635423,0.00000430023385994879
"Italy",2020-04-28,199414,1739,26977,333,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000287619487786575,0.00000550760721293442
"Italy",2020-04-29,201505,2091,27359,382,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000345838038505882,0.00000631803590192477
"Italy",2020-04-30,203591,2086,27682,323,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000345011070455892,0.00000534221360293639
"Italy",2020-05-01,205463,1872,27967,285,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000309616837916313,0.00000471371788494387
"Italy",2020-05-02,207428,1965,28236,269,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000032499844364613,0.00000444908810894702
"Italy",2020-05-03,209328,1900,28710,474,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000314247858996258,0.00000783965711390665
"Italy",2020-05-04,210717,1389,28884,174,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000229731724287264,0.00000287784881396573
"Italy",2020-05-05,211938,1221,29079,195,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000201945597807595,0.00000322517539496159
"Italy",2020-05-06,213013,1075,29315,236,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000177798130747883,0.00000390328919595352
"Italy",2020-05-07,214457,1444,29684,369,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000238828372837156,0.00000610302420892733
"Italy",2020-05-08,215858,1401,29958,274,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000231716447607241,0.00000453178491394604
"Italy",2020-05-09,217185,1327,30201,243,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000219477320467386,0.00000401906472295214
"Italy",2020-05-10,218268,1083,30395,194,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000179121279627867,0.00000320863603396179
"Italy",2020-05-11,219070,802,30560,165,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000013264567521842,0.0000027289945649675
"Italy",2020-05-12,219814,744,30739,179,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000123052845838535,0.00000296054561896475
"Italy",2020-05-13,221216,1402,30911,172,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000231881841217239,0.00000284477009196612
"Italy",2020-05-14,222104,888,31106,195,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000146869525678251,0.00000322517539496159
"Italy",2020-05-15,223096,992,31368,262,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000164070461118046,0.0000043333125819484
"Italy",2020-05-16,223885,789,31610,242,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000130495558288446,0.00000400252536195234
"Italy",2020-05-17,224760,875,31763,153,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000144719408748277,0.00000253052223296987
"Italy",2020-05-18,225435,675,31908,145,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000111640686748671,0.00000239820734497144
"Italy",2020-05-19,225886,451,32007,99,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000745925181091118,0.0000016373967389805
"Italy",2020-05-20,226699,813,32169,162,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000134465004928399,0.00000267937648196809
"Italy",2020-05-21,227364,665,32330,161,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000010998675064869,0.00000266283712096829
"Italy",2020-05-22,228006,642,32486,156,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000106182697618736,0.00000258014031596928
"Italy",2020-05-23,228658,652,32616,130,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000107836633718716,0.0000021501169299744
"Italy",2020-05-24,229327,669,32735,119,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000110648325088682,0.00000196818395897656
"Italy",2020-05-25,229858,531,32785,50,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000878240069089542,0.000000826968049990152
"Italy",2020-05-26,230158,300,32877,92,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000496180829994091,0.00000152162121198188
"Italy",2020-05-27,230555,397,32955,78,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000656612631692181,0.00000129007015798464
"Italy",2020-05-28,231139,584,33072,117,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000965898682388498,0.00000193510523697696
"Italy",2020-05-29,231732,593,33142,70,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000980784107288321,0.00000115775526998621
"Italy",2020-05-30,232248,516,33229,87,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000853431027589837,0.00000143892440698287
"Italy",2020-05-31,232664,416,33340,111,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000688037417591807,0.00000183586907097814
"Italy",2020-06-01,233019,355,33415,75,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000587147315493008,0.00000124045207498523
"Italy",2020-06-02,233197,178,33475,60,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000294400625796494,0.000000992361659988183
"Italy",2020-06-03,233515,318,33530,55,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000525951679793737,0.000000909664854989168
"Italy",2020-06-04,233836,321,33601,71,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000530913488093678,0.00000117429463098602
"Italy",2020-06-05,234013,177,33689,88,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000292746689696514,0.00000145546376798267
"Italy",2020-06-06,234531,518,33774,85,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000856738899789798,0.00000140584568498326
"Italy",2020-06-07,234801,270,33846,72,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000446562746994682,0.00000119083399198582
"Italy",2020-06-08,234998,197,33899,53,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000032582541169612,0.000000876586132989562
"Italy",2020-06-09,235278,280,33964,65,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000463102107994485,0.0000010750584649872
"Italy",2020-06-10,235561,283,34043,79,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000468063916294426,0.00000130660951898444
"Italy",2020-06-11,235763,202,34114,71,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000334095092196022,0.00000117429463098602
"Italy",2020-06-12,236142,379,34167,53,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000626841781892536,0.000000876586132989562
"Italy",2020-06-13,236305,163,34223,56,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000026959158429679,0.000000926204215988971
"Italy",2020-06-14,236651,346,34301,78,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000572261890593186,0.00000129007015798464
"Italy",2020-06-15,236989,338,34345,44,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000559030401793343,0.000000727731883991334
"Italy",2020-06-16,237290,301,34371,26,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000497834766094072,0.000000430023385994879
"Italy",2020-06-17,237500,210,34405,34,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000347326580995864,0.000000562338273993304
"Italy",2020-06-18,237828,328,34448,43,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000054249104079354,0.000000711192522991531
"Italy",2020-06-19,238159,331,34514,66,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000547452849093481,0.000001091597825987
"Italy",2020-06-21,238275,264,34610,49,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.000004366391303948,0.000000810428688990349
"Italy",2020-06-22,238499,224,34634,24,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000370481686395588,0.000000396944663995273
"Italy",2020-06-23,238720,221,34657,23,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000365519878095647,0.00000038040530299547
"Italy",2020-06-24,238833,113,34675,18,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000186894779297774,0.000000297708497996455
"Italy",2020-06-26,239706,296,34678,34,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.0000048956508559417,0.000000562338273993304
"Italy",2020-06-27,239961,255,34708,30,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000421753705494978,0.000000496180829994091
"Italy",2020-06-28,240136,175,34716,8,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000289438817496553,0.000000132314887998424
"Italy",2020-06-29,240310,174,34738,22,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000287784881396573,0.000000363865941995667
"Italy",2020-06-30,240436,126,34744,6,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000208395948597518,0.0000000992361659988183
"Italy",2020-07-01,240578,142,34767,23,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000234858926197203,0.00000038040530299547
"Italy",2020-07-02,240760,182,34788,21,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000301016370196416,0.000000347326580995864
"Italy",2020-07-03,240961,201,34818,30,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000332441156096041,0.000000496180829994091
"Italy",2020-07-04,241184,223,34833,15,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000368827750295608,0.000000248090414997046
"Italy",2020-07-05,241419,235,34854,21,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000388674983495372,0.000000347326580995864
"Italy",2020-07-06,241611,192,34861,7,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000317555731196219,0.000000115775526998621
"Italy",2020-07-07,241819,208,34869,8,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000344018708795903,0.000000132314887998424
"Italy",2020-07-08,241956,137,34899,30,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000226589245697302,0.000000496180829994091
"Italy",2020-07-09,242149,193,34914,15,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000319209667296199,0.000000248090414997046
"Italy",2020-07-10,242363,214,34926,12,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000353942325395785,0.000000198472331997637
"Italy",2020-07-11,242639,276,34938,12,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000456486363594564,0.000000198472331997637
"Italy",2020-07-12,242827,188,34945,7,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000310939986796297,0.000000115775526998621
"Italy",2020-07-13,243061,234,34954,9,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000387021047395391,0.000000148854248998227
"Italy",2020-07-14,243230,169,34967,13,35220.084,60461828,2020-03-11,138427859,80,2129470660953.55,"below average",0.00000279515200896672,0.00000021501169299744
"Spain",2019-12-31,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-01,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-02,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-03,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-04,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-05,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-06,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-07,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-08,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-09,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-10,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-11,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-12,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-13,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-14,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-15,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-16,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-17,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-18,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-19,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-20,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-21,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-22,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-23,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-24,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-25,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-26,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-27,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-28,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-29,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-30,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-01-31,0,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-01,1,1,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.0000000213881861027994,0
"Spain",2020-02-02,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-03,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-04,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-05,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-06,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-07,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-08,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-09,1,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-10,2,1,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.0000000213881861027994,0
"Spain",2020-02-11,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-12,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-13,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-14,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-15,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-16,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-17,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-18,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-19,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-20,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-21,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-22,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-23,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-24,2,0,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0,0
"Spain",2020-02-25,3,1,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.0000000213881861027994,0
"Spain",2020-02-26,9,6,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.000000128329116616796,0
"Spain",2020-02-27,17,8,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.000000171105488822395,0
"Spain",2020-02-28,35,18,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.000000384987349850389,0
"Spain",2020-02-29,54,19,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.000000406375535953188,0
"Spain",2020-03-01,82,28,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.000000598869210878382,0
"Spain",2020-03-02,136,54,0,0,34272.36,46754783,2020-03-14,95245599,86,1602396754697.88,"below average",0.00000115496204955117,0
